uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
d9ddef05-9e59-4e2b-a9b5-0117c1eea05b,D18,TOOL,TOOL_044,TOOL_044.basePlot.bgc,2023-07-17T22:01:00Z,2023-07-17T22:01:00Z,2023-09-12,TOOL_044-O-39-20230717,A00000427790,TOOL_044-O-39-20230717-PH,NEON.DOC.014048vO,O,4.61,4.05,3,20,6.6,3,40,13.3,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
685f478e-c6d5-46c3-bc38-705055ffa4d1,D18,TOOL,TOOL_044,TOOL_044.basePlot.bgc,2023-07-17T22:33:00Z,2023-07-17T22:33:00Z,2023-09-12,TOOL_044-O-41-20230717,A00000427791,TOOL_044-O-41-20230717-PH,NEON.DOC.014048vO,O,4.57,4.1,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
a81506e0-d99c-4819-a004-08f3415b0ed8,D18,TOOL,TOOL_003,TOOL_003.basePlot.bgc,2023-07-18T17:35:00Z,2023-07-18T17:35:00Z,2023-09-13,TOOL_003-O-23-20230718,A00000427768,TOOL_003-O-23-20230718-PH,NEON.DOC.014048vO,O,5.76,5.26,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
9d53e9f3-f818-4ca7-b247-e2d49e2d815e,D18,TOOL,TOOL_003,TOOL_003.basePlot.bgc,2023-07-18T17:55:00Z,2023-07-18T17:55:00Z,2023-09-13,TOOL_003-O-41-20230718,A00000427770,TOOL_003-O-41-20230718-PH,NEON.DOC.014048vO,O,5.36,4.82,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
be3c7a1e-9d73-4b5c-9eba-5e49afe0df1e,D18,TOOL,TOOL_003,TOOL_003.basePlot.bgc,2023-07-18T18:26:00Z,2023-07-18T18:26:00Z,2023-09-13,TOOL_003-O-39-20230718,A00000427769,TOOL_003-O-39-20230718-PH,NEON.DOC.014048vO,O,6.33,6.06,4.8,20,4.2,4.8,40,8.3,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
0c33e72f-d03d-4038-b91b-2b618984bfcb,D18,TOOL,TOOL_004,TOOL_004.basePlot.bgc,2023-07-18T22:43:00Z,2023-07-18T22:43:00Z,2023-09-12,TOOL_004-O-41-20230718,A00000427773,TOOL_004-O-41-20230718-PH,NEON.DOC.014048vO,O,3.87,3.24,3,20,6.6,3,40,13.2,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
d11e73cb-1d16-48ac-9c86-a53ab8d2fbc9,D18,TOOL,TOOL_004,TOOL_004.basePlot.bgc,2023-07-18T23:14:00Z,2023-07-18T23:14:00Z,2023-09-12,TOOL_004-O-39-20230718,A00000427772,TOOL_004-O-39-20230718-PH,NEON.DOC.014048vO,O,4.17,3.51,3,30,10,3,60,19.9,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
8d79b6e6-0d71-4e42-8953-4e79350c02a8,D18,TOOL,TOOL_004,TOOL_004.basePlot.bgc,2023-07-18T23:41:00Z,2023-07-18T23:41:00Z,2023-09-12,TOOL_004-O-23-20230718,A00000427771,TOOL_004-O-23-20230718-PH,NEON.DOC.014048vO,O,3.95,3.38,3,20,6.7,3,40,13.4,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
d4d90a07-bcf2-4d0d-aeb1-ca4dffe97c63,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2023-07-19T17:27:00Z,2023-07-19T17:27:00Z,2023-09-13,TOOL_005-O-23-20230719,A00000427775,TOOL_005-O-23-20230719-PH,NEON.DOC.014048vO,O,4.32,3.71,4,30,7.5,4,60,15.1,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
33b9c4fa-3c93-4d6d-8183-8ca0c8732579,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2023-07-19T17:59:00Z,2023-07-19T17:59:00Z,2023-09-12,TOOL_005-O-21-20230719,A00000427776,TOOL_005-O-21-20230719-PH,NEON.DOC.014048vO,O,4.48,3.85,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
2075511f-66f5-4c09-8fe7-cee539bc581d,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2023-07-19T18:27:00Z,2023-07-19T18:27:00Z,2023-09-12,TOOL_005-O-39-20230719,A00000427774,TOOL_005-O-39-20230719-PH,NEON.DOC.014048vO,O,4.09,3.56,2,20,10,2,40,20,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
adf17da0-9187-471c-ad2a-f24ba4ba2504,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2023-07-19T22:52:00Z,2023-07-19T22:52:00Z,2023-09-13,TOOL_001-O-39-20230719,A00000427763,TOOL_001-O-39-20230719-PH,NEON.DOC.014048vO,O,4.62,3.95,4,20,5,4,40,9.9,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
27d0bf83-db09-4809-862b-90ca7d495bcd,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2023-07-19T23:31:00Z,2023-07-19T23:31:00Z,2023-09-13,TOOL_001-O-41-20230719,A00000427764,TOOL_001-O-41-20230719-PH,NEON.DOC.014048vO,O,4.38,3.78,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
ca98107d-8352-494e-9e46-bd2a08bd9368,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2023-07-19T23:59:00Z,2023-07-19T23:59:00Z,2023-09-13,TOOL_001-O-23-20230719,A00000427762,TOOL_001-O-23-20230719-PH,NEON.DOC.014048vO,O,4.31,3.72,4,30,7.5,4,60,15,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
e8937bcb-38c7-41b8-a221-1f983919fa30,D18,TOOL,TOOL_002,TOOL_002.basePlot.bgc,2023-07-20T17:47:00Z,2023-07-20T17:47:00Z,2023-09-13,TOOL_002-O-39-20230720,A00000427766,TOOL_002-O-39-20230720-PH,NEON.DOC.014048vO,O,4.81,4.31,5.1,20,3.9,5.1,40,7.9,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
6956a192-3f6c-489b-a170-cf969489b7da,D18,TOOL,TOOL_002,TOOL_002.basePlot.bgc,2023-07-20T18:13:00Z,2023-07-20T18:13:00Z,2023-09-13,TOOL_002-O-41-20230720,A00000427767,TOOL_002-O-41-20230720-PH,NEON.DOC.014048vO,O,4.66,4.17,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
d01de3a7-3d50-427f-891b-f9361826f3a2,D18,TOOL,TOOL_006,TOOL_006.basePlot.bgc,2023-07-20T18:22:00Z,2023-07-20T18:22:00Z,2023-09-12,TOOL_006-O-39-20230720,A00000427778,TOOL_006-O-39-20230720-PH,NEON.DOC.014048vO,O,5.14,4.7,2.1,21,10,2.1,42,20.1,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
8da37f57-bb6b-44a5-9ba3-a89e92355d34,D18,TOOL,TOOL_002,TOOL_002.basePlot.bgc,2023-07-20T18:40:00Z,2023-07-20T18:40:00Z,2023-09-13,TOOL_002-O-21-20230720,A00000427765,TOOL_002-O-21-20230720-PH,NEON.DOC.014048vO,O,5.77,5.33,5,20,4,5,40,8,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
1c23b49f-39c7-4032-864c-397dba6c1d57,D18,TOOL,TOOL_006,TOOL_006.basePlot.bgc,2023-07-20T18:48:00Z,2023-07-20T18:48:00Z,2023-09-12,TOOL_006-O-23-20230720,A00000427777,TOOL_006-O-23-20230720-PH,NEON.DOC.014048vO,O,4.11,3.53,3,21,6.9,3,42,13.9,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
fd90d65f-6fb4-4cbd-a76d-7252330944b2,D18,TOOL,TOOL_006,TOOL_006.basePlot.bgc,2023-07-20T19:15:00Z,2023-07-20T19:15:00Z,2023-09-12,TOOL_006-O-41-20230720,A00000427779,TOOL_006-O-41-20230720-PH,NEON.DOC.014048vO,O,4.26,3.68,3,30,9.9,3,60,19.9,NA,0000-0002-0123-6184,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_soilpH
